tick,population,mean_h,median_h,births_interval,deaths_starvation_interval,deaths_collision_interval,food_count,kl_divergence
286800,60,5.5333,6.0,172,0,186,799,0.341573
286900,60,5.3500,5.0,175,1,174,806,0.383192
287000,60,5.2167,5.0,184,0,184,802,0.438703
287100,49,5.6531,5.0,177,0,188,865,0.503184
287200,59,5.4576,5.0,197,0,187,828,0.560322
287300,51,5.5882,6.0,177,0,185,847,0.504083
287400,64,5.6562,6.0,208,0,195,810,0.422351
287500,71,5.3662,5.0,193,0,186,752,0.427269
287600,71,5.0282,5.0,170,0,170,754,0.445044
287700,74,5.4459,5.0,185,3,179,758,0.495635
287800,66,5.0606,5.0,159,0,167,784,0.486217
287900,70,4.9714,5.0,180,0,176,729,0.431214
288000,43,5.6512,5.0,147,0,174,904,0.509988
288100,64,5.5781,5.0,192,0,171,846,0.426349
288200,56,5.2857,5.0,182,0,190,845,0.480399
288300,45,5.7778,6.0,179,0,190,897,0.484538
288400,51,6.0000,6.0,195,0,189,895,0.556943
288500,57,5.5439,5.0,206,0,200,861,0.452992
288600,50,5.7200,5.5,190,0,197,893,0.473178
288700,46,5.5652,5.0,191,0,195,908,0.506728
288800,42,5.0476,5.0,200,0,204,897,0.493496
288900,49,5.5102,5.0,204,0,197,919,0.481462
289000,54,5.5926,5.0,213,0,208,876,0.439157
289100,58,5.4655,5.0,201,0,197,855,0.439375
289200,60,5.5167,5.0,190,0,188,858,0.401113
289300,57,5.4912,5.0,183,0,186,866,0.440663
289400,50,5.2600,5.0,180,0,187,912,0.459990
289500,43,5.6047,5.0,193,0,200,928,0.485996
289600,41,5.8780,6.0,198,0,200,911,0.520265
289700,47,5.6170,5.0,206,0,200,887,0.471150
289800,58,5.4828,5.0,206,0,195,898,0.487899
289900,53,5.5472,5.0,200,0,205,878,0.510399
290000,43,5.1628,5.0,190,0,200,869,0.501879
290100,44,5.6591,6.0,194,0,193,931,0.530643
290200,45,5.4889,5.0,212,0,211,912,0.491998
290300,47,5.3617,5.0,207,0,205,901,0.505977
290400,38,5.8158,6.0,193,0,202,963,0.525232
290500,52,5.4423,5.0,222,0,208,893,0.442737
290600,50,5.4600,5.5,208,0,210,876,0.426788
290700,47,5.5957,6.0,202,0,205,903,0.431267
290800,26,5.5000,6.0,142,0,163,974,0.486309
290900,29,5.6552,6.0,33,0,30,972,0.499986
291000,25,5.6000,6.0,42,0,46,975,0.490029
291100,25,5.9600,6.0,42,0,42,975,0.627021
291200,28,5.7500,6.0,38,0,35,974,0.565818
291300,32,5.5938,6.0,62,0,58,969,0.602719
291400,40,5.7000,6.0,80,0,72,962,0.546883
291500,46,5.6957,6.0,180,0,174,920,0.420043
291600,49,5.7755,6.0,216,0,213,894,0.445637
291700,57,5.5614,5.0,211,0,203,896,0.438681
291800,40,5.4750,5.0,197,0,214,907,0.485995
291900,51,5.6667,5.0,215,0,204,908,0.432142
292000,41,5.6585,5.0,188,0,198,939,0.386510
292100,48,5.5208,5.5,203,0,196,892,0.415478
292200,59,5.6780,6.0,191,0,180,919,0.408528
292300,51,5.5882,5.0,195,0,203,900,0.505115
292400,51,5.3333,5.0,202,0,202,897,0.499419
292500,47,5.5745,5.0,198,0,202,881,0.452564
292600,33,5.6061,5.0,172,0,186,928,0.506756
292700,42,5.5238,5.0,197,0,188,921,0.457177
292800,35,5.3429,5.0,187,0,194,966,0.521939
292900,34,5.5000,5.0,208,0,209,941,0.541070
293000,40,5.4000,5.0,208,0,202,930,0.515021
293100,47,5.7021,5.0,205,0,198,933,0.544378
293200,29,5.8276,6.0,200,0,218,961,0.583888
293300,35,5.8571,6.0,213,0,207,928,0.623454
293400,53,5.6981,5.0,215,0,197,897,0.466007
293500,52,5.7115,5.5,196,0,197,876,0.485659
293600,49,5.3673,5.0,184,0,187,846,0.437958
293700,62,5.5806,5.0,196,0,183,811,0.406702
293800,49,5.7347,5.0,177,0,190,879,0.392667
293900,58,5.6034,5.0,201,0,192,837,0.378377
294000,57,5.8596,6.0,197,0,198,861,0.445311
294100,46,5.5217,5.0,189,0,200,902,0.440571
294200,42,5.7619,6.0,192,0,196,906,0.526427
294300,61,5.9508,6.0,204,0,185,870,0.395932
294400,58,5.5862,5.5,195,0,198,879,0.396272
294500,55,5.6182,6.0,189,0,192,864,0.422205
294600,39,5.8718,6.0,184,0,200,911,0.512060
294700,49,5.5510,5.0,210,0,200,885,0.419002
294800,46,5.4130,5.0,192,0,195,900,0.469131
294900,51,5.6667,6.0,220,0,215,871,0.447082
295000,42,5.6429,5.0,184,0,193,908,0.400247
295100,49,5.5714,6.0,188,0,181,901,0.485609
295200,62,5.5484,5.0,205,0,192,816,0.354562
295300,73,5.4110,5.0,175,0,164,782,0.325698
295400,68,5.1471,5.0,169,0,174,777,0.365632
295500,60,5.5500,5.0,166,0,174,872,0.397307
295600,63,5.5079,5.0,187,0,184,831,0.439865
295700,59,5.3051,5.0,168,0,172,838,0.349573
295800,56,5.6786,5.0,175,0,178,887,0.395484
295900,54,5.7222,6.0,174,0,176,869,0.373311
296000,59,5.4576,6.0,190,0,185,855,0.388624
296100,64,5.7812,6.0,182,0,177,874,0.352669
296200,51,5.7451,6.0,165,0,178,895,0.352035
296300,61,5.3443,5.0,182,0,172,852,0.334368
296400,76,5.6053,5.0,185,0,170,819,0.363878
296500,59,5.4407,5.0,178,0,195,798,0.392872
296600,57,5.1754,5.0,173,0,175,828,0.394505
296700,80,5.5000,5.0,185,0,162,815,0.384936
296800,80,5.5000,5.0,167,1,166,728,0.345453
296900,61,5.4754,5.0,138,0,157,808,0.377537
297000,74,5.7027,6.0,175,0,162,803,0.359082
297100,54,5.6667,5.0,153,0,173,827,0.398290
297200,63,5.4444,5.0,165,0,156,837,0.385095
297300,68,5.3676,5.0,179,0,174,842,0.353272
297400,66,5.5758,5.0,171,0,173,824,0.394119
297500,49,5.4898,5.0,165,0,182,879,0.381596
297600,68,5.5294,5.0,195,0,176,858,0.423000
297700,62,5.6774,6.0,165,0,171,864,0.365514
297800,60,5.5833,5.0,176,0,178,836,0.400412
297900,62,5.6452,6.0,172,0,170,842,0.368719
298000,88,5.4318,5.0,175,0,149,779,0.342580
298100,56,5.3929,5.0,149,0,181,853,0.356248
298200,68,5.4559,5.0,181,0,169,825,0.360696
298300,55,5.5091,5.0,157,0,170,857,0.399043
298400,59,5.4915,5.0,179,0,175,856,0.423294
298500,65,5.6000,6.0,185,0,179,827,0.380540
298600,55,5.4727,5.0,167,0,177,871,0.376797
298700,68,5.2794,5.0,197,0,184,799,0.353596
298800,57,5.6491,5.0,173,0,184,840,0.439628
298900,65,5.7692,6.0,184,0,176,824,0.402505
299000,57,5.4737,5.0,176,0,184,840,0.393827
299100,63,5.4444,5.0,179,0,173,868,0.394224
299200,69,5.5652,6.0,189,1,182,794,0.380786
299300,69,5.1304,5.0,189,0,189,741,0.336647
299400,63,5.5079,6.0,171,1,176,798,0.341807
299500,51,5.6667,6.0,171,2,181,855,0.456508
299600,52,5.4231,5.0,183,0,182,860,0.375716
299700,65,5.5846,5.0,194,0,181,833,0.335914
299800,67,5.8209,6.0,171,0,169,809,0.341089
299900,61,5.6066,6.0,174,0,180,819,0.334485
300000,68,5.8088,6.0,194,0,187,801,0.372484
300100,56,5.6786,6.0,163,0,175,837,0.379767
300200,53,5.6415,6.0,163,0,166,864,0.406222
300300,57,5.7018,6.0,185,0,181,858,0.435583
300400,63,5.7778,6.0,188,0,182,836,0.449153
300500,61,5.6230,6.0,180,0,182,831,0.455103
300600,60,5.6667,6.0,175,0,176,868,0.454840
300700,63,5.6508,6.0,178,0,175,854,0.402439
300800,53,5.4906,6.0,182,0,192,839,0.348838
300900,59,5.6441,6.0,180,0,174,881,0.331618
301000,65,5.5231,6.0,201,0,195,800,0.354198
301100,85,5.2000,5.0,187,0,167,740,0.352965
301200,67,5.4776,5.0,151,0,169,847,0.405906
301300,67,5.3731,5.0,169,0,169,838,0.392420
301400,79,5.1266,5.0,172,0,160,787,0.322756
301500,92,5.3043,5.0,184,0,171,752,0.329532
301600,72,5.2639,5.0,136,1,155,757,0.305947
301700,66,5.2879,5.0,135,1,140,816,0.311996
301800,76,5.4211,5.0,167,1,156,839,0.317374
301900,72,5.3889,5.0,155,0,159,820,0.351892
302000,71,5.0423,5.0,160,0,161,814,0.354503
302100,66,5.2879,5.0,169,0,174,833,0.353209
302200,80,5.3625,5.0,181,1,166,785,0.347460
302300,56,5.1786,5.0,150,0,174,842,0.345545
302400,77,5.1429,5.0,182,0,161,823,0.344611
302500,57,5.2456,5.0,147,1,166,874,0.416755
302600,60,5.0000,5.0,186,0,183,849,0.363631
302700,62,5.3871,5.0,183,0,181,878,0.330825
302800,65,5.4154,5.0,183,0,180,874,0.413303
302900,51,5.3529,5.0,169,0,183,920,0.524582
303000,54,5.5556,6.0,191,0,188,927,0.422646
303100,56,5.5000,5.0,186,0,184,924,0.528268
303200,49,5.4694,5.0,193,0,200,900,0.471847
303300,51,5.6667,6.0,195,0,193,922,0.487438
303400,61,5.2623,5.0,195,0,185,891,0.373076
303500,52,5.0577,5.0,186,0,195,883,0.353760
303600,57,5.4561,5.0,181,0,176,929,0.418317
303700,55,5.6182,6.0,191,0,193,911,0.444092
303800,72,5.1667,5.0,199,0,182,832,0.384729
303900,55,5.3455,5.0,169,0,186,907,0.403364
304000,49,5.6735,6.0,178,0,184,906,0.393720
304100,50,5.3400,5.0,188,0,187,925,0.408385
304200,57,5.5439,6.0,200,0,193,907,0.416452
304300,49,5.4694,5.0,179,0,187,926,0.417636
304400,45,5.6222,6.0,168,0,172,936,0.397184
304500,58,5.6034,6.0,193,0,180,923,0.386106
304600,55,5.4000,5.0,162,0,165,935,0.372628
304700,65,5.3692,5.0,186,0,176,896,0.328137
304800,67,5.3284,5.0,190,0,188,882,0.315079
304900,67,5.5522,6.0,177,0,177,831,0.359523
305000,70,5.3286,5.0,177,0,174,816,0.285994
305100,58,5.5517,6.0,180,0,192,869,0.351508
305200,67,5.4925,5.0,184,0,175,829,0.367359
305300,59,5.3390,5.0,167,0,175,865,0.336049
305400,72,5.7361,6.0,181,0,168,845,0.332754
305500,64,5.5156,6.0,169,0,177,825,0.294723
305600,64,5.4688,5.0,172,1,171,795,0.302982
305700,61,5.5902,6.0,161,0,164,841,0.366702
305800,55,5.5455,5.0,168,0,174,871,0.409784
305900,63,5.4127,6.0,184,0,176,831,0.346342
306000,63,5.7302,6.0,167,0,167,849,0.364054
306100,64,5.6094,5.5,161,0,160,832,0.367201
306200,63,5.4762,5.0,167,0,168,872,0.445313
306300,60,5.9000,6.0,168,0,171,881,0.375838
306400,59,5.5932,6.0,170,0,171,878,0.383910
306500,52,5.2885,5.0,173,0,180,925,0.446191
306600,62,5.5484,5.5,197,0,187,890,0.380656
306700,59,5.6102,6.0,172,0,175,850,0.421903
306800,49,5.4082,5.0,170,0,180,861,0.393428
306900,50,5.7400,6.0,192,0,191,873,0.429215
307000,62,5.6774,6.0,178,0,166,845,0.352736
307100,53,5.4340,5.0,180,0,189,887,0.404070
307200,62,5.4677,5.0,185,0,176,890,0.367999
307300,60,5.5833,5.0,188,0,190,865,0.346607
307400,51,5.6275,6.0,169,0,178,901,0.426010
307500,56,5.5536,6.0,206,0,201,814,0.408292
307600,65,5.4154,5.0,171,0,162,833,0.383035
307700,51,5.3333,5.0,167,0,181,871,0.429166
307800,51,5.7059,6.0,183,0,183,870,0.355900
307900,56,5.6250,6.0,182,0,177,883,0.425160
308000,62,5.3710,5.5,183,0,177,839,0.373337
308100,78,5.5897,6.0,177,0,161,851,0.313093
308200,74,5.5270,6.0,164,0,168,796,0.316589
308300,64,5.2969,5.0,161,0,171,802,0.329314
308400,64,5.6250,6.0,167,0,167,838,0.324490
308500,56,5.4286,6.0,161,0,169,834,0.349377
308600,74,5.2162,5.0,168,0,150,790,0.318128
308700,72,5.5139,6.0,156,0,158,822,0.316340
308800,54,5.5741,6.0,168,0,186,877,0.332149
308900,53,5.3585,5.0,185,0,186,864,0.378666
309000,55,5.5455,6.0,188,0,186,911,0.382662
309100,56,5.7143,6.0,180,0,179,899,0.393602
309200,55,5.2909,5.0,182,0,183,895,0.437035
309300,63,5.5397,6.0,178,0,170,905,0.407961
309400,70,5.3857,5.0,174,0,167,892,0.384099
309500,63,5.2540,5.0,165,0,172,866,0.339974
309600,66,5.7121,6.0,172,0,169,867,0.380291
309700,54,5.4074,6.0,154,1,165,894,0.394753
309800,61,5.2951,5.0,169,0,162,877,0.418063
309900,67,5.7761,6.0,174,1,167,887,0.375695
310000,58,5.6897,6.0,158,0,167,897,0.342739
310100,65,5.5077,6.0,175,0,168,819,0.354439
310200,58,5.4483,5.0,163,0,170,856,0.470797
310300,58,5.6207,6.0,169,0,169,869,0.418641
310400,59,5.2373,5.0,173,0,172,889,0.433090
310500,67,5.4627,6.0,193,0,185,862,0.375827
310600,70,5.4857,5.5,174,0,171,818,0.336396
310700,60,5.3833,5.5,159,0,169,833,0.326595
310800,72,5.6111,6.0,169,0,157,839,0.356590
310900,67,5.6269,6.0,152,0,157,856,0.335832
311000,63,5.5397,6.0,165,0,169,844,0.365314
311100,66,5.7727,6.0,163,1,159,880,0.357449
311200,79,5.5570,5.0,171,0,158,815,0.362160
311300,66,5.2727,5.0,156,0,169,844,0.366441
311400,74,5.7027,6.0,177,0,169,846,0.346687
311500,58,5.4138,5.0,164,0,180,873,0.415680
311600,56,5.6607,6.0,175,0,177,884,0.448252
311700,58,5.5862,5.0,188,0,186,905,0.484084
311800,68,5.3382,5.0,163,0,153,876,0.474950
311900,79,5.4051,5.0,154,0,143,823,0.481311
312000,73,5.3151,5.0,164,0,170,828,0.422909
312100,73,5.3425,5.0,168,0,168,800,0.444626
312200,88,5.0795,5.0,160,1,144,774,0.428434
312300,80,5.5000,5.0,135,1,142,855,0.366948
312400,86,5.3837,5.0,155,0,149,823,0.374686
312500,72,4.9583,5.0,154,0,168,806,0.390861
312600,68,5.6029,5.0,148,3,149,842,0.393716
312700,88,5.4318,5.0,171,0,151,766,0.355042
312800,66,5.2424,5.0,147,1,168,795,0.358907
312900,82,5.5488,5.0,166,0,150,799,0.338532
313000,69,5.4348,5.0,154,0,167,794,0.328335
313100,78,5.2308,5.0,168,0,159,825,0.376964
313200,78,5.3846,5.0,174,0,174,776,0.344260
313300,73,5.5479,6.0,147,1,151,762,0.345176
313400,61,5.6393,6.0,145,0,157,783,0.349076
313500,74,5.7432,6.0,164,0,151,804,0.316283
313600,80,5.7250,6.0,176,0,170,751,0.361604
313700,71,5.3803,5.0,166,1,174,748,0.376986
313800,73,5.7945,6.0,162,0,160,816,0.302964
313900,65,5.6769,6.0,157,0,165,836,0.370937
314000,76,5.2237,5.0,177,0,166,786,0.369709
314100,57,5.7368,6.0,135,0,154,851,0.374627
314200,72,5.4306,5.0,158,0,143,865,0.365393
314300,62,5.3065,6.0,149,0,159,860,0.349735
314400,63,5.3968,5.0,168,0,167,860,0.339783
314500,60,5.4833,5.5,164,0,167,889,0.363229
314600,74,5.2973,5.0,182,0,168,830,0.303360
314700,76,5.6316,6.0,157,0,155,860,0.327029
314800,73,5.3425,5.0,167,0,170,809,0.303451
314900,62,5.2742,5.0,133,0,144,858,0.326991
315000,75,5.5333,5.0,176,0,163,812,0.320208
315100,75,5.3867,5.0,150,0,150,818,0.298439
315200,69,5.3768,5.0,151,0,157,816,0.319993
315300,79,5.5063,5.0,154,0,144,865,0.366634
315400,80,5.5375,5.5,153,0,152,840,0.408418
315500,76,5.4079,5.0,152,0,156,825,0.409019
315600,86,5.6512,6.0,151,0,141,831,0.354526
315700,85,5.8235,6.0,140,0,141,833,0.290023
315800,70,5.5857,6.0,153,0,168,825,0.325450
315900,65,5.7846,6.0,151,0,156,877,0.326010
316000,69,5.4493,6.0,169,0,165,875,0.336904
316100,57,5.4386,6.0,141,0,153,902,0.402136
316200,71,5.6338,6.0,178,0,164,889,0.345965
316300,72,5.4861,6.0,176,0,175,838,0.343396
316400,58,5.5000,5.5,157,0,171,872,0.405618
316500,75,5.5467,5.0,180,0,163,852,0.422516
316600,66,5.5606,6.0,165,0,174,844,0.410682
316700,64,5.2500,5.0,172,0,174,832,0.368647
316800,76,5.5921,5.5,176,0,164,830,0.330937
316900,65,5.5231,5.0,153,0,164,882,0.387938
317000,58,5.5862,5.0,163,0,170,870,0.354350
317100,62,5.8710,6.0,169,0,165,885,0.404023
317200,75,5.7333,6.0,164,0,151,853,0.374046
317300,65,5.3846,5.0,175,1,184,834,0.345695
317400,74,5.6351,5.5,169,0,160,874,0.362999
317500,64,5.5469,6.0,163,0,173,858,0.396959
317600,68,5.1912,5.0,176,0,172,801,0.362002
317700,69,5.7536,6.0,158,1,156,860,0.378145
317800,81,5.4444,5.0,181,0,169,770,0.387250
317900,68,5.4559,5.0,152,0,165,812,0.410531
318000,76,5.5000,5.0,190,0,182,776,0.419260
318100,64,5.7031,5.5,139,0,151,836,0.439417
318200,62,5.3548,5.0,163,0,165,818,0.376912
318300,72,5.6667,5.0,179,0,169,784,0.346804
318400,65,5.4769,5.0,161,0,168,752,0.363504
318500,67,5.5821,5.0,156,0,154,781,0.347478
318600,86,5.5465,5.0,170,0,151,747,0.324608
318700,65,5.4000,5.0,138,2,157,827,0.374931
318800,73,5.4795,5.0,180,0,172,750,0.321039
318900,67,5.5075,5.0,172,0,178,788,0.371318
319000,71,5.4507,5.0,166,0,162,821,0.358031
319100,58,5.5172,5.0,161,2,172,843,0.388970
319200,66,5.8333,6.0,181,0,173,856,0.350107
319300,56,5.6964,5.0,172,0,182,848,0.355696
319400,61,5.4754,5.0,170,1,164,845,0.342577
319500,63,6.0000,6.0,170,0,168,854,0.327193
319600,66,5.8030,6.0,166,0,163,851,0.354615
319700,53,5.8491,6.0,172,0,185,808,0.355723
319800,46,5.8478,6.0,160,0,167,888,0.380727
319900,51,5.8627,6.0,186,0,181,851,0.395069
320000,66,5.6212,6.0,182,0,167,833,0.397153
320100,62,6.0323,6.0,173,0,177,873,0.391319
320200,72,5.7361,6.0,184,0,174,836,0.435872
320300,56,5.9821,6.0,163,0,179,861,0.386447
320400,58,6.0172,6.0,178,0,176,874,0.425423
320500,50,5.9800,6.0,182,0,190,860,0.418483
320600,55,5.6182,6.0,178,0,173,862,0.380201
320700,58,5.7586,6.0,190,0,187,858,0.364057
320800,58,5.8621,6.0,175,0,175,854,0.323091
320900,72,5.4444,6.0,173,0,159,816,0.304033
321000,73,5.8082,6.0,160,0,159,834,0.303611
321100,70,5.7286,6.0,171,0,174,794,0.283210
321200,69,5.4058,6.0,157,0,158,802,0.287478
321300,69,5.7681,6.0,163,0,163,856,0.306894
321400,63,5.8889,6.0,159,0,165,874,0.307519
321500,70,5.6571,6.0,179,0,172,815,0.339315
321600,60,6.0833,6.0,158,0,168,894,0.366573
321700,64,5.8906,6.0,167,0,163,868,0.352876
321800,74,5.5405,6.0,171,0,161,836,0.390619
321900,69,5.7246,6.0,163,0,168,847,0.376098
322000,45,5.8000,6.0,153,0,177,900,0.408507
322100,56,5.6429,6.0,184,0,173,885,0.389120
322200,71,5.9014,6.0,182,0,167,880,0.354206
322300,66,5.6212,6.0,170,0,175,851,0.305214
322400,70,5.4571,6.0,164,0,160,841,0.336151
322500,66,5.8636,6.0,162,0,166,871,0.373629
322600,64,5.7188,6.0,182,0,184,837,0.429690
322700,52,5.3654,5.0,161,0,173,864,0.393872
322800,71,5.6620,6.0,178,0,159,908,0.398577
322900,55,5.6727,6.0,177,0,193,891,0.333496
323000,47,5.4894,6.0,176,0,184,885,0.394683
323100,67,5.8060,6.0,179,0,159,877,0.349441
323200,81,5.5432,5.0,175,0,161,832,0.358471
323300,66,5.5455,6.0,155,0,170,852,0.362188
323400,69,5.5797,5.0,173,0,170,875,0.398433
323500,62,5.5484,6.0,180,0,187,868,0.373326
323600,66,5.4545,5.0,194,0,190,808,0.358971
323700,53,5.6226,6.0,155,0,168,882,0.391239
323800,70,5.4429,6.0,195,0,178,775,0.334316
323900,65,5.2154,5.0,153,1,157,851,0.352009
324000,85,5.4353,5.0,176,0,156,807,0.337796
324100,77,5.4026,5.0,147,0,155,816,0.344860
324200,81,5.3086,5.0,157,0,153,773,0.328751
324300,74,5.5270,6.0,147,0,154,822,0.324264
324400,73,5.5890,6.0,145,0,146,822,0.345964
324500,66,5.1818,5.0,153,0,160,804,0.342615
324600,69,5.3478,5.0,148,0,145,895,0.325152
324700,63,5.3492,5.0,164,0,170,853,0.328200
324800,62,5.1935,5.0,168,0,169,845,0.344684
324900,66,5.4545,5.0,171,0,167,884,0.337431
325000,60,5.7667,6.0,174,0,180,856,0.338923
325100,66,5.4242,5.0,175,0,169,836,0.334008
325200,74,5.6216,5.5,161,0,153,873,0.348675
325300,63,5.5556,5.0,154,0,165,887,0.366489
325400,62,5.2903,5.0,178,0,179,872,0.362497
325500,50,5.5800,5.0,176,0,188,930,0.419182
325600,54,5.7037,6.0,199,0,195,894,0.393615
325700,48,5.5833,5.0,186,0,192,917,0.439918
325800,53,5.6038,5.0,193,0,188,910,0.423065
325900,42,5.7143,6.0,174,0,185,957,0.454340
326000,41,5.6585,6.0,211,0,212,929,0.477884
326100,56,5.6607,6.0,213,0,198,929,0.417494
326200,52,5.7500,6.0,192,0,196,937,0.439534
326300,64,5.4844,5.0,200,0,188,859,0.417912
326400,54,5.8889,6.0,169,0,179,907,0.416063
326500,53,5.7547,6.0,181,0,182,922,0.443182
326600,48,5.5417,5.5,195,0,200,898,0.424989
326700,52,5.6538,6.0,200,0,196,892,0.433489
326800,42,5.7143,6.0,190,0,200,905,0.400782
326900,54,5.6111,5.0,206,0,194,884,0.444866
327000,45,5.7333,6.0,194,0,203,914,0.384204
327100,67,5.5075,5.0,198,0,176,838,0.355309
327200,66,5.3485,5.0,173,0,174,829,0.314591
327300,58,5.4828,6.0,175,1,182,880,0.387320
327400,71,5.4507,6.0,184,0,171,825,0.382294
327500,50,4.9400,5.0,162,0,183,888,0.378801
327600,62,5.2097,5.0,188,0,176,873,0.342131
327700,62,5.5645,6.0,165,1,164,875,0.340736
327800,55,5.3818,6.0,186,0,193,848,0.396367
327900,57,5.3860,6.0,180,0,178,871,0.357219
328000,68,5.4853,6.0,176,0,165,847,0.359182
328100,57,5.2105,5.0,170,0,181,832,0.341011
328200,58,5.4828,6.0,171,1,169,879,0.404429
328300,65,5.6615,6.0,187,0,180,823,0.441466
328400,57,5.2281,5.0,180,0,188,850,0.394017
328500,57,5.7719,6.0,194,0,194,848,0.379649
328600,53,5.5094,5.0,186,0,190,889,0.405890
328700,57,5.3509,6.0,197,0,193,859,0.461067
328800,51,5.6471,6.0,183,0,189,909,0.458895
328900,61,5.7049,6.0,182,0,172,872,0.378777
329000,61,5.4098,5.0,181,0,181,865,0.378524
329100,55,5.6545,6.0,181,0,187,899,0.365324
329200,61,5.6721,6.0,180,0,174,868,0.354268
329300,61,5.4426,5.0,165,0,165,848,0.369238
329400,70,5.5571,5.0,178,0,169,886,0.355720
329500,58,5.3793,5.0,176,0,188,854,0.322895
329600,55,5.4909,6.0,176,0,179,856,0.310442
329700,72,5.5972,5.0,188,0,171,834,0.372016
329800,48,5.5208,5.0,141,0,165,910,0.388379
329900,62,5.1774,5.0,198,0,184,855,0.438474
330000,59,5.7119,6.0,178,0,181,890,0.448174
330100,50,5.6200,6.0,180,0,189,885,0.438805
330200,64,5.4688,5.0,186,0,172,847,0.396439
330300,53,5.6792,6.0,179,0,190,890,0.426375
330400,57,5.5439,5.0,193,0,189,843,0.379475
330500,51,5.4314,5.0,168,0,174,888,0.405010
330600,65,5.8308,6.0,197,0,183,867,0.417880
330700,51,5.5686,5.0,184,1,197,891,0.392566
330800,48,5.2917,5.0,195,0,198,900,0.457647
330900,55,5.5818,5.0,199,0,192,916,0.400257
331000,59,5.4576,5.0,203,0,199,877,0.456789
331100,63,5.3333,5.0,195,0,191,841,0.464751
331200,56,5.3214,5.0,182,0,189,868,0.460758
331300,66,5.5000,5.0,175,0,165,848,0.463326
331400,72,5.1250,5.0,188,0,182,815,0.390787
331500,51,5.4902,5.0,168,0,189,861,0.399537
331600,61,5.4918,5.0,175,0,165,876,0.407217
331700,60,5.0500,5.0,182,0,183,833,0.345381
331800,68,5.3529,5.0,189,0,181,826,0.346422
331900,50,5.4400,6.0,178,0,196,840,0.397402
332000,54,5.0556,5.0,184,0,180,877,0.412682
332100,54,5.3889,5.0,191,0,191,889,0.362107
332200,47,5.1702,5.0,181,0,188,914,0.488067
332300,52,5.3846,5.0,203,0,198,880,0.490273
332400,70,5.5000,5.0,206,0,188,857,0.434320
332500,57,5.8070,6.0,161,0,174,888,0.413428
332600,64,5.5156,6.0,197,0,190,858,0.474851
332700,58,5.3448,6.0,194,0,200,856,0.442547
332800,55,5.5818,6.0,172,0,175,862,0.398135
332900,48,5.2500,5.0,178,0,185,903,0.419596
333000,54,5.4815,5.0,195,0,189,895,0.376982
333100,32,5.5625,6.0,180,0,202,951,0.445964
333200,38,5.5526,5.5,210,0,204,916,0.529517
333300,50,5.7000,6.0,211,0,199,913,0.520958
333400,50,5.6600,6.0,192,0,192,885,0.436528
333500,68,5.6176,6.0,191,0,173,805,0.383427
333600,72,5.6667,6.0,167,0,163,807,0.381943
333700,58,5.7931,6.0,148,1,161,849,0.372063
333800,63,5.4444,5.0,176,0,171,830,0.421479
333900,65,5.6462,6.0,171,0,169,840,0.390809
334000,59,5.7966,6.0,159,0,165,824,0.444904
334100,67,5.1493,5.0,179,0,171,777,0.403107
334200,91,5.5604,6.0,180,1,155,726,0.351927
334300,76,5.3289,5.0,163,0,178,734,0.358207
334400,72,5.2222,5.0,151,0,155,743,0.334150
334500,84,5.4762,5.0,143,1,130,773,0.356076
334600,73,5.7808,6.0,129,0,140,804,0.323379
334700,70,5.5714,6.0,144,0,147,835,0.336246
334800,71,6.0000,6.0,163,0,162,828,0.367168
334900,65,5.5077,6.0,167,0,173,862,0.360650
335000,46,5.7609,6.0,154,0,173,901,0.391648
335100,76,5.7895,6.0,211,0,181,785,0.355067
335200,73,5.3836,5.0,167,0,170,784,0.377492
335300,63,5.5079,6.0,167,1,176,811,0.407977
335400,74,5.7162,6.0,187,0,176,758,0.344320
335500,60,5.7000,6.0,163,0,177,798,0.386799
335600,37,5.4324,5.0,157,0,180,911,0.415123
335700,51,5.6078,6.0,202,0,188,895,0.378509
335800,62,5.4677,5.0,184,0,173,868,0.337379
335900,62,5.3065,5.0,173,0,173,857,0.351943
336000,58,5.8621,6.0,176,0,180,895,0.449402
336100,41,5.7805,6.0,176,0,193,932,0.579811
336200,55,5.3273,5.0,198,0,184,880,0.449061
336300,72,5.5833,6.0,197,0,180,810,0.423944
336400,53,5.3585,5.0,155,0,174,867,0.459315
336500,63,5.5079,6.0,185,0,175,834,0.421876
336600,62,5.6290,5.5,186,0,187,892,0.414334
336700,62,5.4677,5.0,189,0,189,841,0.409675
336800,47,5.2340,5.0,170,0,185,878,0.407718
336900,56,5.7857,6.0,183,0,174,889,0.457937
337000,67,5.4776,5.0,207,0,196,833,0.402095
337100,50,5.3800,5.0,172,0,189,862,0.439555
337200,50,5.5000,5.0,194,0,194,907,0.442469
337300,54,5.6296,5.0,201,0,197,907,0.465998
337400,43,5.6512,5.0,203,0,214,894,0.422531
337500,56,5.7321,5.0,206,0,193,914,0.474864
337600,55,5.3818,5.0,185,0,186,924,0.418672
337700,48,5.6875,6.0,188,0,195,915,0.478404
337800,58,5.3103,5.0,195,0,185,945,0.462135
337900,45,5.5111,5.0,184,0,197,936,0.379958
338000,42,5.5476,5.0,190,0,193,921,0.419971
338100,53,5.6415,6.0,183,0,172,947,0.475738
338200,50,5.6600,6.0,191,0,194,925,0.448295
338300,45,5.7111,6.0,180,0,185,934,0.489698
